1998 72.94
1999 72.94
2000 72.94
2001 75.36  
2002 75.36
2003 75.36
2004 75.36
2005 75.36
2006 77.08
2007 77.08
2008 77.08
2009 77.08
2010 77.08
2011 78.01
2012 78.0


