105.53828974260898,1478.7045522047197
107.01017872760625,1436.1116662809734
108.52808962311474,1310.1858208452097
110.00006884715222,1234.2604777097292
111.4719578321495,1254.6305145038648
113.08191254868044,1182.4071630739709
114.5078698622067,1013.8884317144609
116.07180266822641,1041.6660848851334
117.45173807124145,975.001170461665
119.01567087726117,875.0001658610986
120.48765010129866,819.4448595197537
122.05149266827816,837.9620839784141
123.61542547429787,824.9996635608154
124.99545111635312,824.9996635608154
126.51336201186163,750.9271327608101
128.03127290737012,678.7037813309163
129.45723022089638,619.4464832839848
130.92911920589364,576.8535973602385
132.5390739224246,556.4835605661029
133.96503123595085,597.223634154374
135.48294213145934,543.5175071831407
136.95492135549682,560.1855522716895
138.56478583298755,408.33486600072854
139.9907431465138,439.8145108769876
141.4627223705513,426.85209045938905
142.98063326605978,376.85158815910586
144.45252225105705,406.4820536652535
145.97052338560576,358.33436370044535
147.44241237060302,315.7414777766992
149.00634517662274,347.22475561832186
150.43230249014903,326.8547188241863
152.04225720667995,332.40952286524805
153.46812428116598,326.8547188241863
154.94010350520347,291.66944927697693
