ID,1,2,3,4,5,6,7,8,Finales sobre 5
200814869,1,1,0,1,1,0,0,1,"3,125"
201512777,0,1,0,1,1,0,0,1,"2,5"
201613163,1,1,0,1,0,0,0,1,"2,5"
201613222,0,0,0,1,0,1,1,1,"2,5"
201531067,0,0,0,1,0,0,0,1,"1,25"
201620754,0,0,0,1,1,0,0,1,"1,88"
201423499,0,0,0,1,1,1,0,1,"2,5"
201615104,0,0,0,1,1,0,0,1,"1,88"
201623999,0,0,0,1,0,1,0,1,"1,88"
201514441,0,0,0,1,1,0,0,1,"1,88"
201616268,0,0,0,1,1,0,0,1,"1,88"
201513645,1,1,1,1,1,0,0,1,"3,75"
201515360,0,0,0,1,1,0,1,1,"2,5"
201316966,NA,NA,NA,NA,NA,NA,NA,NA,NA
