-0.0290862185248 0.00752255404902 -0.999548599655 1.0 1.0
-0.411510401508 0.66251429118 -0.347829665943 2.0 0.853962219936
0.327077054183 0.440684104916 0.288786339791 3.0 0.620144684529
-0.155060468465 -0.0879756279807 0.987400894512 4.0 1.00336632716
-0.219832269985 0.11121748951 1.96521821675 5.0 1.98060046359
0.659964836047 -0.36068509318 2.02235843611 6.0 2.15767953259
0.0681711305645 -0.244365879486 2.82001127455 7.0 2.83139993196
-0.546923958388 -0.846782681445 3.32868801696 8.0 3.47797795279
-0.457066891368 -0.579827717543 4.28819870202 9.0 4.35129388036
0.0172924131789 -1.10051398799 4.99803604815 10.0 5.11779194613
-0.224662676174 -1.68956413381 5.7690598224 11.0 6.01557574258
-0.208075465082 -1.68193916504 6.76889317065 12.0 6.97783128986
0.129918637048 -0.743660735552 6.69545220338 13.0 6.73787728811
0.132568642311 -0.748602303142 7.69543648245 14.0 7.7328987132
-0.447796755423 -1.52240122926 7.44164281222 15.0 7.60896019057
-0.838034965942 -1.75414660063 6.55057142232 16.0 6.83295828024
-0.816950780537 -1.75265419856 5.55079483234 17.0 5.87796976756
-0.908178444649 -1.78662792346 6.54604520251 18.0 6.84598679648
-1.06553940514 -1.75620013413 5.55897292666 19.0 5.92636424247
-0.299070493686 -1.25364833722 5.15901405479 20.0 5.31756554554
0.0527496988741 -0.862095344752 4.30877361456 21.0 4.39448756691
-0.0203483444035 -1.07968810143 5.28207216501 22.0 5.39132885362
-0.777838546806 -1.46622419195 4.75595578626 23.0 5.03725735166
-1.74211264931 -1.50778463047 4.49432974554 24.0 5.05048223801
-2.31352775958 -0.688389050495 4.44877038563 25.0 5.0614077215
-1.59195451808 -0.0395541932728 4.20722249139 26.0 4.49851139978
-1.07266378095 0.215307531477 5.02293238565 27.0 5.14070176833
-1.51658899375 0.0168893197871 5.89675194294 28.0 6.08867891268
-1.68702118141 0.266083263404 4.94341294349 29.0 5.23012163334
-1.7486035189 0.287249748831 5.94129048889 30.0 6.1999241413
-1.27252824821 0.502947658246 6.79383183599 31.0 6.93025508225
-0.82679519707 1.17482629239 7.38535626329 32.0 7.52378191144
-1.77862391242 1.26425847081 7.67865471557 33.0 7.98270572824
-0.942188297412 1.62275405554 8.09321035439 34.0 8.30789403838
-0.447578727651 1.68878103029 7.22660674714 35.0 7.43479341767
-0.40855969317 1.44573331368 6.25737750573 36.0 6.43520311151
-0.0327948371619 1.14090674026 7.13252408381 37.0 7.22327096941
-0.388434811541 1.97516870927 6.71118434476 38.0 7.00658036008
-1.35252664439 2.19319297542 6.86281665397 39.0 7.33059862339
-1.97202273902 1.80013571886 6.18330905151 40.0 6.73518174335
-1.82768626689 2.01020200892 5.21633483438 41.0 5.88145375832
-1.73485946827 1.7601798487 6.18011494667 42.0 6.65595907654
